906,1133
1740,1845
2220,2341
2396,2628
2757,2858
3624,3802
3958,4107
5936,6031
7115,7204
9528,9625
12916,13149
14928,14988
17509,17684
20521,20628
23960,24165
28132,28349
32663,32732
37616,37677
37713,37926
38219,38345
38869,39230
39933,40031
43631,44095
44585,44765
47625,47719
48183,48377
48517,48614
49357,49587
49910,50096
53330,53526
53690,53897
54380,54664
65154,65283
72255,72391
