19752,19836
29199,29421
30326,30469
30787,31001
31785,31921
44692,44883
45723,46218
46307,46548
46952,47267
47648,47810
48664,48900
49525,49846
50401,50537
65030,65802
66147,66316
68220,68399
68641,68890
69035,69204
69364,69431
69596,69950
70259,70372
71529,71705
