14278,14408
24057,24219
29094,29202
32960,33093
35313,35428
38270,38363
39368,39432
40000,40129
41717,41975
42933,43013
46061,46162
48878,49052
51179,51446
53179,53254
55013,55153
60067,60150
75292,75471
75617,75818
76109,76285
