4988,5132
5521,5656
16418,16613
19622,19712
24152,24572
25425,25600
26051,26165
26873,27059
27749,27979
28683,29061
29564,30158
31078,31269
31805,31914
32717,33102
33521,33879
35280,35419
35632,35747
36693,36964
38098,38447
39245,39665
40787,41378
42122,42300
42826,43179
44607,44693
45632,45737
46303,46746
48297,48586
49412,50437
52025,52293
52548,52785
54257,54497
55258,55472
57648,57862
61006,61273
61676,61739
64981,65165
67311,67575
