976,1187
1241,1554
1851,2413
5246,5464
5825,5915
7005,7197
9127,9352
9934,10132
10284,10480
10528,10724
10842,11226
11479,11554
15614,16190
16994,17066
19835,19910
24636,24750
24803,24955
25201,25270
31268,31420
32074,32244
37079,37140
37897,38018
38276,38449
45540,45646
47241,47302
53117,53227
54044,54167
55614,55718
56935,57055
57384,57647
61094,61204
64311,64411
64801,64929
69384,69583
70685,70820
74710,74900
